DHID,x,y,z,Vein,Au
0.0,228.9711340361379,39.40682186451864,122.70164463252505,0,2.5347593151833454
0.0,228.88567523192657,39.71657207463248,121.75467493917832,0,
0.0,228.80021642771524,40.02632228474633,120.8077052458316,1,1.1185964855652348
0.0,228.7147576235039,40.33607249486016,119.86073555248487,0,1.1172809600830078
0.0,228.6292988192926,40.64582270497401,118.91376585913812,1,1.8193281888961792
0.0,228.54384001508126,40.95557291508784,117.96679616579141,0,1.8193281888961792
0.0,228.45838121086993,41.26532312520169,117.01982647244466,0,
0.0,228.3729224066586,41.57507333531553,116.07285677909795,0,
0.0,228.28746360244727,41.88482354542937,115.1258870857512,0,
0.0,228.20200479823595,42.19457375554321,114.17891739240449,0,
0.0,228.11654599402462,42.50432396565705,113.23194769905774,0,
0.0,228.0310871898133,42.81407417577089,112.28497800571103,0,
0.0,227.94562838560196,43.12382438588473,111.33800831236428,0,
0.0,227.86016958139064,43.43357459599857,110.39103861901756,0,
0.0,227.7747107771793,43.74332480611242,109.44406892567082,0,
0.0,227.68925197296798,44.05307501622625,108.49709923232409,0,
0.0,227.60379316875665,44.36282522634009,107.55012953897736,0,
0.0,227.5183343645453,44.67257543645394,106.60315984563063,0,
0.0,227.432875560334,44.98232564656777,105.6561901522839,0,
0.0,227.34741675612264,45.29207585668162,104.70922045893717,0,
0.0,227.2619579519113,45.60182606679546,103.76225076559044,0,
0.0,227.17649914769999,45.9115762769093,102.8152810722437,0,
0.0,227.09104034348866,46.22132648702315,101.86831137889698,0,
0.0,227.00558153927733,46.53107669713698,100.92134168555025,0,
0.0,226.920122735066,46.84082690725082,99.97437199220352,0,
0.0,226.83466393085467,47.15057711736466,99.02740229885679,0,
0.0,226.74920512664335,47.4603273274785,98.08043260551005,0,
0.0,226.66374632243202,47.77007753759234,97.13346291216332,0,
0.0,226.5782875182207,48.07982774770619,96.1864932188166,0,
0.0,226.49282871400936,48.38957795782002,95.23952352546986,0,
0.0,226.40736990979804,48.69932816793387,94.29255383212313,0,
0.0,226.3219111055867,49.009078378047704,93.3455841387764,0,
0.0,226.23645230137538,49.31882858816155,92.39861444542967,0,
0.0,226.15099349716405,49.62857879827539,91.45164475208294,0,
0.0,226.06553469295272,49.93832900838923,90.50467505873621,0,
0.0,225.9800758887414,50.248079218503065,89.55770536538948,0,
0.0,225.89461708453007,50.55782942861691,88.61073567204275,0,
0.0,225.80915828031874,50.867579638730746,87.66376597869602,0,
0.0,225.72369947610738,51.1773298488446,86.71679628534929,0,
0.0,225.63824067189606,51.48708005895843,85.76982659200256,0,
0.0,225.55278186768473,51.796830269072274,84.82285689865583,0,
0.0,225.4673230634734,52.10658047918612,83.8758872053091,0,
0.0,225.38186425926207,52.416330689299954,82.92891751196237,0,
1.0,233.5427748222236,22.569262925466973,173.82087441718878,0,
1.0,233.37104673536012,22.65691794977229,172.8396374117226,0,
1.0,233.19931864849664,22.744572974077606,171.8584004062564,0,
1.0,233.02759056163316,22.832227998382923,170.87716340079024,0,
1.0,232.8558624747697,22.919883022688243,169.89592639532404,0,
1.0,232.68413438790623,23.00753804699356,168.91468938985787,0,
1.0,232.51240630104274,23.095193071298876,167.93345238439167,0,
1.0,232.34067821417926,23.182848095604196,166.9522153789255,0,
1.0,232.16895012731578,23.270503119909513,165.9709783734593,0,
1.0,231.9972220404523,23.35815814421483,164.98974136799313,0,
1.0,231.82549395358882,23.445813168520147,164.00850436252693,0,
1.0,231.65376586672534,23.533468192825467,163.02726735706077,0,
1.0,231.48203777986186,23.621123217130783,162.04603035159457,0,
1.0,231.3103096929984,23.7087782414361,161.0647933461284,0,
1.0,231.13858160613492,23.796433265741417,160.0835563406622,0,
1.0,230.96685351927144,23.884088290046737,159.10231933519603,0,
1.0,230.79512543240796,23.971743314352054,158.12108232972983,0,
1.0,230.62339734554448,24.05939833865737,157.13984532426366,0,
1.0,230.451669258681,24.14705336296269,156.15860831879746,0,
1.0,230.2799411718175,24.234708387268007,155.1773713133313,0,
1.0,230.10821308495403,24.322363411573324,154.1961343078651,0,
1.0,229.93648499809055,24.41001843587864,153.21489730239892,0,
1.0,229.7647569112271,24.49767346018396,152.23366029693273,0,
1.0,229.5930288243636,24.585328484489278,151.25242329146656,0,
1.0,229.42130073750013,24.672983508794594,150.2711862860004,0,
1.0,229.24957265063665,24.760638533099915,149.2899492805342,0,
1.0,229.07784456377317,24.84829355740523,148.308712275068,0,
1.0,228.9061164769097,24.935948581710548,147.32747526960182,0,
1.0,228.7343883900462,25.023603606015865,146.34623826413565,0,
1.0,228.56266030318272,25.111258630321185,145.36500125866945,0,
1.0,228.39093221631924,25.1989136546265,144.38376425320325,0,
1.0,228.2192041294558,25.28656867893182,143.40252724773708,0,
1.0,228.0474760425923,25.374223703237135,142.4212902422709,0,
1.0,227.87574795572883,25.461878727542455,141.44005323680472,0,
1.0,227.70401986886534,25.549533751847772,140.45881623133852,0,
1.0,227.53229178200186,25.63718877615309,139.47757922587235,0,
1.0,227.36056369513838,25.72484380045841,138.49634222040618,0,
1.0,227.1888356082749,25.812498824763725,137.51510521493998,0,
1.0,227.01710752141142,25.900153849069042,136.53386820947378,0,
1.0,226.84537943454794,25.98780887337436,135.5526312040076,0,
1.0,226.67365134768448,26.07546389767968,134.57139419854144,0,
1.0,226.501923260821,26.163118921984996,133.59015719307524,0,
1.0,226.33019517395752,26.250773946290312,132.60892018760904,0,
1.0,226.15846708709404,26.338428970595633,131.62768318214287,0,
1.0,225.98673900023056,26.42608399490095,130.6464461766767,0,
1.0,225.81501091336708,26.513739019206266,129.6652091712105,0,
1.0,225.6432828265036,26.601394043511583,128.6839721657443,0,
1.0,225.4715547396401,26.689049067816903,127.70273516027814,0,
1.0,225.29982665277663,26.77670409212222,126.72149815481197,0,
1.0,225.12809856591318,26.864359116427536,125.74026114934577,0,
1.0,224.9563704790497,26.952014140732857,124.7590241438796,0,
1.0,224.7846423921862,27.039669165038173,123.7777871384134,0,
1.0,224.61291430532273,27.12732418934349,122.79655013294723,0,
1.0,224.44118621845925,27.214979213648807,121.81531312748103,0,
1.0,224.26945813159577,27.302634237954123,120.83407612201486,0,
1.0,224.0977300447323,27.390289262259444,119.85283911654867,0,
1.0,223.9260019578688,27.47794428656476,118.8716021110825,0,
1.0,223.75427387100532,27.565599310870077,117.8903651056163,0,
1.0,223.58254578414187,27.653254335175397,116.90912810015013,1,4.958255290985107
1.0,223.4108176972784,27.740909359480714,115.92789109468393,0,4.958255290985107
1.0,223.2390896104149,27.82856438378603,114.94665408921776,0,
1.0,223.06736152355143,27.916219408091347,113.96541708375157,0,
1.0,222.89563343668794,28.003874432396664,112.98418007828538,1,1.8459351487481568
1.0,222.72390534982446,28.091529456701984,112.00294307281919,1,1.6182439871827374
1.0,222.55217726296098,28.1791844810073,111.02170606735302,1,4.148572420268287
1.0,222.3804491760975,28.266839505312618,110.04046906188684,1,7.242959976196289
1.0,222.20872108923402,28.354494529617938,109.05923205642065,0,4.011484622955322
1.0,222.03699300237056,28.442149553923255,108.07799505095447,1,2.6701962712752003
1.0,221.86526491550708,28.52980457822857,107.09675804548827,1,0.7779363978075284
1.0,221.6935368286436,28.61745960253389,106.1155210400221,1,0.5622941031237745
1.0,221.52180874178012,28.705114626839208,105.13428403455592,1,0.6037554144859314
1.0,221.35008065491664,28.792769651144525,104.15304702908973,0,
1.0,221.17835256805316,28.88042467544984,103.17181002362355,0,
1.0,221.00662448118968,28.968079699755158,102.19057301815737,0,
1.0,220.8348963943262,29.05573472406048,101.20933601269118,0,
1.0,220.6631683074627,29.1433897483658,100.228099007225,0,
1.0,220.49144022059926,29.231044772671112,99.24686200175881,0,
1.0,220.31971213373578,29.318699796976432,98.26562499629263,0,
1.0,220.1479840468723,29.40635482128175,97.28438799082645,0,
1.0,219.9762559600088,29.494009845587065,96.30315098536026,0,
1.0,219.80452787314533,29.581664869892386,95.32191397989408,0,
1.0,219.63279978628185,29.669319894197702,94.3406769744279,0,
1.0,219.46107169941837,29.75697491850302,93.35943996896171,0,
1.0,219.2893436125549,29.84462994280834,92.37820296349553,0,
1.0,219.1176155256914,29.932284967113652,91.39696595802934,0,
1.0,218.94588743882795,30.019939991418973,90.41572895256316,0,
1.0,218.77415935196447,30.10759501572429,89.43449194709697,0,
1.0,218.602431265101,30.195250040029606,88.45325494163079,0,
1.0,218.4307031782375,30.282905064334926,87.4720179361646,0,
1.0,218.25897509137403,30.370560088640243,86.49078093069842,0,
1.0,218.08724700451054,30.45821511294556,85.50954392523224,0,
1.0,217.91551891764706,30.54587013725088,84.52830691976605,0,
1.0,217.74379083078358,30.633525161556197,83.54706991429987,0,
1.0,217.5720627439201,30.721180185861513,82.56583290883368,0,
1.0,217.40033465705665,30.808835210166833,81.58459590336749,0,
1.0,217.22860657019316,30.896490234472147,80.60335889790132,0,
1.0,217.05687848332968,30.984145258777467,79.62212189243513,0,
1.0,216.8851503964662,31.071800283082784,78.64088488696895,0,
1.0,216.71342230960272,31.159455307388104,77.65964788150276,0,
1.0,216.54169422273924,31.24711033169342,76.67841087603658,0,
1.0,216.36996613587576,31.33476535599874,75.69717387057038,0,
1.0,216.19823804901228,31.422420380304054,74.71593686510421,0,
1.0,216.0265099621488,31.510075404609374,73.73469985963803,0,
1.0,215.85478187528534,31.59773042891469,72.75346285417184,0,
1.0,215.68305378842186,31.685385453220007,71.77222584870566,0,
1.0,215.51132570155838,31.773040477525328,70.79098884323948,0,
1.0,215.3395976146949,31.86069550183064,69.80975183777328,0,
1.0,215.1678695278314,31.94835052613596,68.8285148323071,0,
1.0,214.99614144096793,32.036005550441274,67.84727782684092,0,
1.0,214.82441335410445,32.123660574746594,66.86604082137474,0,
1.0,214.65268526724097,32.211315599051915,65.88480381590855,0,
1.0,214.48095718037752,32.298970623357235,64.90356681044237,0,
1.0,214.30922909351403,32.38662564766255,63.92232980497617,0,
1.0,214.13750100665055,32.47428067196787,62.94109279951,0,
1.0,213.96577291978707,32.56193569627318,61.95985579404382,0,
1.0,213.7940448329236,32.6495907205785,60.978618788577634,0,
1.0,213.6223167460601,32.73724574488382,59.99738178311145,0,
1.0,213.45058865919663,32.824900769189135,59.016144777645266,0,
1.0,213.27886057233314,32.912555793494455,58.03490777217908,0,
1.0,213.10713248546966,33.00021081779977,57.0536707667129,0,
1.0,212.93540439860618,33.08786584210509,56.072433761246714,0,
1.0,212.76367631174273,33.17552086641041,55.09119675578053,0,
1.0,212.59194822487925,33.26317589071573,54.109959750314346,0,
1.0,212.42022013801576,33.35083091502104,53.12872274484816,0,
1.0,212.24849205115228,33.43848593932636,52.14748573938198,0,
1.0,212.0767639642888,33.52614096363168,51.16624873391579,0,
1.0,211.90503587742532,33.613795987936996,50.18501172844961,0,
1.0,211.73330779056184,33.701451012242316,49.203774722983425,0,
1.0,211.56157970369838,33.78910603654763,48.22253771751727,0,
1.0,211.3898516168349,33.87676106085295,47.24130071205107,0,
1.0,211.21812352997142,33.96441608515826,46.26006370658487,0,
1.0,211.04639544310794,34.05207110946358,45.2788267011187,0,
1.0,210.87466735624446,34.1397261337689,44.297589695652505,0,
1.0,210.70293926938098,34.22738115807422,43.316352690186335,0,
1.0,210.5312111825175,34.31503618237954,42.33511568472014,0,
1.0,210.359483095654,34.40269120668486,41.35387867925397,0,
1.0,210.18775500879053,34.49034623099017,40.37264167378777,0,
1.0,210.01602692192705,34.57800125529549,39.3914046683216,0,
1.0,209.84429883506357,34.66565627960081,38.4101676628554,0,
1.0,209.67257074820012,34.75331130390612,37.42893065738923,0,
1.0,209.50084266133663,34.840966328211444,36.44769365192303,0,
1.0,209.32911457447315,34.92862135251676,35.46645664645686,0,
1.0,209.15738648760967,35.01627637682208,34.48521964099069,0,
1.0,208.9856584007462,35.1039314011274,33.503982635524494,0,
1.0,208.8139303138827,35.19158642543272,32.522745630058296,0,
1.0,208.64220222701923,35.27924144973804,31.541508624592126,0,
1.0,208.47047414015577,35.36689647404335,30.560271619125928,0,
1.0,208.2987460532923,35.454551498348664,29.579034613659758,0,
1.0,208.1270179664288,35.542206522653984,28.597797608193588,0,
1.0,207.95528987956533,35.629861546959305,27.61656060272739,0,
1.0,207.78356179270185,35.71751657126462,26.63532359726119,0,
1.0,207.61183370583836,35.80517159556994,25.65408659179502,0,
1.0,207.44010561897488,35.89282661987525,24.672849586328823,0,
1.0,207.2683775321114,35.98048164418057,23.691612580862653,0,
1.0,207.09664944524792,36.06813666848589,22.710375575396455,0,
2.0,233.58205289431237,22.57259265992471,173.81590645787296,0,
2.0,233.48888095162638,22.6669071531455,172.82473353377515,0,
2.0,233.3957090089404,22.761221646366295,171.8335606096773,0,
2.0,233.30253706625444,22.855536139587088,170.8423876855795,0,
2.0,233.20936512356846,22.94985063280788,169.85121476148169,0,
2.0,233.11619318088248,23.044165126028673,168.86004183738385,0,
2.0,233.02302123819652,23.138479619249466,167.86886891328604,0,
2.0,232.92984929551054,23.23279411247026,166.87769598918823,0,
2.0,232.83667735282455,23.32710860569105,165.8865230650904,0,
2.0,232.74350541013857,23.42142309891184,164.89535014099258,0,
2.0,232.6503334674526,23.515737592132634,163.90417721689474,0,
2.0,232.55716152476663,23.610052085353427,162.91300429279693,0,
2.0,232.46398958208064,23.70436657857422,161.9218313686991,0,
2.0,232.3708176393947,23.798681071795013,160.93065844460128,0,
2.0,232.2776456967087,23.892995565015806,159.93948552050347,0,
2.0,232.18447375402272,23.9873100582366,158.94831259640563,0,
2.0,232.09130181133676,24.08162455145739,157.95713967230782,0,
2.0,231.99812986865078,24.175939044678184,156.96596674821,0,
2.0,231.9049579259648,24.270253537898977,155.97479382411217,0,
2.0,231.81178598327884,24.36456803111977,154.98362090001436,0,
2.0,231.71861404059285,24.458882524340563,153.99244797591652,0,
2.0,231.62544209790687,24.553197017561356,153.0012750518187,0,
2.0,231.53227015522089,24.647511510782145,152.01010212772087,0,
2.0,231.43909821253493,24.741826004002938,151.01892920362306,0,
2.0,231.34592626984895,24.83614049722373,150.02775627952525,0,
2.0,231.25275432716296,24.930454990444524,149.0365833554274,0,
2.0,231.159582384477,25.024769483665317,148.0454104313296,0,
2.0,231.06641044179102,25.11908397688611,147.0542375072318,0,
2.0,230.97323849910504,25.213398470106902,146.06306458313395,0,
2.0,230.88006655641908,25.307712963327695,145.07189165903614,0,
2.0,230.7868946137331,25.40202745654849,144.0807187349383,0,
2.0,230.6937226710471,25.49634194976928,143.0895458108405,0,
2.0,230.60055072836116,25.590656442990074,142.09837288674265,0,
2.0,230.50737878567517,25.684970936210867,141.10719996264484,0,
2.0,230.4142068429892,25.77928542943166,140.11602703854703,0,
2.0,230.3210349003032,25.873599922652453,139.1248541144492,0,
2.0,230.22786295761725,25.967914415873242,138.13368119035138,0,
2.0,230.13469101493126,26.06222890909404,137.14250826625357,0,
2.0,230.04151907224528,26.156543402314828,136.15133534215573,0,
2.0,229.94834712955932,26.25085789553562,135.16016241805792,0,
2.0,229.85517518687334,26.345172388756414,134.16898949396008,0,
2.0,229.76200324418735,26.439486881977206,133.17781656986227,0,
2.0,229.6688313015014,26.533801375198,132.18664364576443,0,
2.0,229.57565935881541,26.628115868418792,131.19547072166662,0,
2.0,229.48248741612943,26.722430361639585,130.2042977975688,0,
2.0,229.38931547344347,26.816744854860378,129.21312487347097,0,
2.0,229.2961435307575,26.91105934808117,128.22195194937316,0,
2.0,229.2029715880715,27.005373841301964,127.23077902527534,0,
2.0,229.10979964538552,27.099688334522757,126.23960610117751,0,
2.0,229.01662770269957,27.19400282774355,125.2484331770797,0,
2.0,228.92345576001358,27.28831732096434,124.25726025298188,0,
2.0,228.8302838173276,27.38263181418513,123.26608732888405,0,
2.0,228.73711187464164,27.476946307405925,122.27491440478623,0,
2.0,228.64393993195566,27.571260800626717,121.2837414806884,0,
2.0,228.55076798926967,27.66557529384751,120.29256855659058,0,
2.0,228.45759604658372,27.759889787068303,119.30139563249277,0,6.069228172302246
2.0,228.36442410389773,27.854204280289096,118.31022270839495,1,5.163958784710349
2.0,228.27125216121175,27.94851877350989,117.31904978429712,1,1.2285919189453125
2.0,228.1780802185258,28.042833266730682,116.3278768601993,1,0.28124693036079407
2.0,228.0849082758398,28.137147759951475,115.33670393610149,0,1.9410902261734009
2.0,227.99173633315382,28.231462253172268,114.34553101200366,1,1.8047232220817921
2.0,227.89856439046784,28.32577674639306,113.35435808790584,1,2.488713026046753
2.0,227.80539244778188,28.420091239613853,112.36318516380801,0,
2.0,227.7122205050959,28.514405732834646,111.37201223971019,0,0.7684926390647888
2.0,227.61904856240992,28.60872022605544,110.38083931561238,1,0.7476866757409552
2.0,227.52587661972396,28.703034719276232,109.38966639151455,1,0.6566291333058142
2.0,227.43270467703798,28.797349212497025,108.39849346741673,1,1.2237527370452883
2.0,227.339532734352,28.891663705717814,107.40732054331892,0,
2.0,227.24636079166604,28.985978198938607,106.41614761922108,0,
2.0,227.15318884898005,29.0802926921594,105.42497469512327,0,
2.0,227.06001690629407,29.174607185380193,104.43380177102544,0,
2.0,226.9668449636081,29.268921678600986,103.44262884692762,0,
2.0,226.87367302092213,29.36323617182178,102.45145592282981,0,
2.0,226.78050107823614,29.457550665042575,101.46028299873197,0,
2.0,226.68732913555016,29.551865158263364,100.46911007463416,0,
2.0,226.5941571928642,29.646179651484157,99.47793715053633,0,
2.0,226.50098525017822,29.740494144704947,98.48676422643851,0,
2.0,226.40781330749223,29.834808637925743,97.49559130234069,0,
2.0,226.31464136480628,29.929123131146536,96.50441837824286,0,
2.0,226.2214694221203,30.02343762436733,95.51324545414505,0,
2.0,226.1282974794343,30.11775211758812,94.52207253004723,0,
2.0,226.03512553674835,30.21206661080891,93.5308996059494,0,
2.0,225.94195359406237,30.306381104029704,92.53972668185158,0,
2.0,225.84878165137638,30.400695597250497,91.54855375775375,0,
2.0,225.75560970869043,30.49501009047129,90.55738083365594,0,
2.0,225.66243776600444,30.589324583692083,89.56620790955812,0,
2.0,225.56926582331846,30.683639076912876,88.57503498546029,0,
2.0,225.4760938806325,30.77795357013367,87.58386206136247,0,
2.0,225.38292193794652,30.87226806335446,86.59268913726464,0,
2.0,225.28974999526054,30.966582556575254,85.60151621316683,0,
2.0,225.19657805257455,31.060897049796047,84.61034328906901,0,
2.0,225.1034061098886,31.15521154301684,83.6191703649712,0,
2.0,225.0102341672026,31.249526036237633,82.62799744087336,0,
2.0,224.91706222451663,31.343840529458426,81.63682451677553,0,
2.0,224.82389028183067,31.43815502267922,80.64565159267772,0,
2.0,224.7307183391447,31.53246951590001,79.6544786685799,0,
2.0,224.6375463964587,31.626784009120804,78.66330574448207,0,
2.0,224.54437445377275,31.721098502341597,77.67213282038425,0,
2.0,224.45120251108676,31.815412995562387,76.68095989628644,0,
2.0,224.35803056840078,31.909727488783183,75.68978697218861,0,
2.0,224.2648586257148,32.00404198200397,74.69861404809079,0,
2.0,224.17168668302884,32.09835647522477,73.70744112399296,0,
2.0,224.07851474034285,32.19267096844556,72.71626819989514,0,
2.0,223.98534279765687,32.28698546166635,71.72509527579733,0,
2.0,223.8921708549709,32.38129995488714,70.7339223516995,0,
2.0,223.79899891228493,32.47561444810793,69.74274942760168,0,
2.0,223.70582696959895,32.569928941328726,68.75157650350386,0,
2.0,223.612655026913,32.66424343454952,67.76040357940603,0,
2.0,223.519483084227,32.75855792777031,66.76923065530822,0,
2.0,223.42631114154102,32.852872420991105,65.7780577312104,0,
2.0,223.33313919885506,32.9471869142119,64.78688480711257,0,
2.0,223.23996725616908,33.04150140743269,63.79571188301475,0,
2.0,223.1467953134831,33.13581590065348,62.80453895891692,0,
2.0,223.05362337079714,33.230130393874276,61.81336603481911,0,
2.0,222.96045142811116,33.32444488709507,60.82219311072129,0,
2.0,222.86727948542517,33.41875938031586,59.831020186623476,0,
2.0,222.7741075427392,33.513073873536655,58.83984726252564,0,
2.0,222.68093560005323,33.60738836675745,57.84867433842781,0,
2.0,222.58776365736725,33.70170285997824,56.85750141433,0,
2.0,222.49459171468126,33.79601735319903,55.86632849023218,0,
2.0,222.4014197719953,33.890331846419826,54.87515556613435,0,
2.0,222.30824782930932,33.98464633964062,53.883982642036514,0,
2.0,222.21507588662334,34.07896083286141,52.892809717938704,0,
2.0,222.12190394393738,34.173275326082205,51.90163679384089,0,
2.0,222.0287320012514,34.267589819303,50.91046386974307,0,
2.0,221.93556005856541,34.36190431252379,49.919290945645244,0,
2.0,221.84238811587946,34.456218805744584,48.92811802154742,0,
2.0,221.74921617319347,34.55053329896538,47.936945097449595,0,
2.0,221.6560442305075,34.64484779218617,46.945772173351784,0,
2.0,221.5628722878215,34.73916228540696,45.95459924925396,0,
2.0,221.46970034513555,34.833476778627755,44.96342632515615,0,
2.0,221.37652840244957,34.92779127184855,43.97225340105831,0,
2.0,221.28335645976358,35.02210576506934,42.9810804769605,0,
2.0,221.19018451707763,35.116420258290134,41.98990755286266,0,
2.0,221.09701257439164,35.21073475151092,40.99873462876485,0,
2.0,221.00384063170566,35.30504924473172,40.00756170466704,0,
2.0,220.9106686890197,35.39936373795251,39.0163887805692,0,
3.0,233.64144674089738,22.522101156568336,173.81166810954954,0,
3.0,233.66706249138144,22.515432643076387,172.81201848880488,0,
3.0,233.6926782418655,22.50876412958444,171.81236886806022,0,
3.0,233.71829399234957,22.50209561609249,170.81271924731556,0,
3.0,233.74390974283364,22.49542710260054,169.8130696265709,0,
3.0,233.7695254933177,22.488758589108592,168.81342000582623,0,
3.0,233.79514124380177,22.482090075616643,167.81377038508157,0,
3.0,233.82075699428583,22.475421562124694,166.8141207643369,0,
3.0,233.8463727447699,22.468753048632745,165.81447114359224,0,
3.0,233.87198849525393,22.462084535140797,164.81482152284758,0,
3.0,233.897604245738,22.455416021648848,163.81517190210292,0,
3.0,233.92321999622206,22.4487475081569,162.81552228135826,0,
3.0,233.94883574670612,22.44207899466495,161.8158726606136,0,
3.0,233.9744514971902,22.435410481173,160.81622303986893,0,
3.0,234.00006724767425,22.428741967681052,159.81657341912427,0,
3.0,234.02568299815832,22.422073454189103,158.81692379837963,0,
3.0,234.05129874864238,22.415404940697155,157.81727417763497,0,
3.0,234.07691449912645,22.408736427205206,156.8176245568903,0,
3.0,234.1025302496105,22.402067913713257,155.81797493614565,0,
3.0,234.12814600009457,22.395399400221308,154.81832531540098,0,
3.0,234.15376175057864,22.38873088672936,153.81867569465632,0,
3.0,234.1793775010627,22.38206237323741,152.81902607391166,0,
3.0,234.20499325154677,22.37539385974546,151.819376453167,0,
3.0,234.23060900203083,22.368725346253512,150.81972683242233,0,
3.0,234.2562247525149,22.362056832761564,149.82007721167767,0,
3.0,234.28184050299896,22.355388319269615,148.820427590933,0,
3.0,234.30745625348302,22.348719805777666,147.82077797018835,0,
3.0,234.33307200396706,22.342051292285717,146.82112834944368,0,
3.0,234.35868775445113,22.335382778793768,145.82147872869902,0,
3.0,234.3843035049352,22.32871426530182,144.82182910795436,0,
3.0,234.40991925541925,22.32204575180987,143.8221794872097,0,
3.0,234.43553500590332,22.31537723831792,142.82252986646503,0,
3.0,234.46115075638738,22.308708724825973,141.82288024572037,0,
3.0,234.48676650687145,22.302040211334024,140.8232306249757,0,
3.0,234.5123822573555,22.295371697842075,139.82358100423104,0,
3.0,234.53799800783958,22.288703184350126,138.82393138348638,0,
3.0,234.56361375832364,22.282034670858177,137.82428176274172,0,
3.0,234.5892295088077,22.27536615736623,136.82463214199706,0,
3.0,234.61484525929177,22.26869764387428,135.8249825212524,0,
3.0,234.64046100977583,22.26202913038233,134.82533290050773,0,
3.0,234.6660767602599,22.255360616890382,133.82568327976307,0,
3.0,234.69169251074396,22.248692103398433,132.8260336590184,0,
3.0,234.71730826122803,22.242023589906484,131.82638403827374,0,
3.0,234.7429240117121,22.235355076414535,130.82673441752908,0,
3.0,234.76853976219616,22.228686562922586,129.82708479678445,0,
3.0,234.7941555126802,22.222018049430638,128.82743517603976,0,
3.0,234.81977126316426,22.21534953593869,127.82778555529511,0,
3.0,234.84538701364832,22.20868102244674,126.82813593455045,0,
3.0,234.87100276413238,22.20201250895479,125.8284863138058,0,
3.0,234.89661851461645,22.195343995462842,124.82883669306112,0,
3.0,234.9222342651005,22.188675481970893,123.82918707231647,0,
3.0,234.94785001558458,22.182006968478944,122.8295374515718,0,
3.0,234.97346576606864,22.175338454986996,121.82988783082715,0,
3.0,234.9990815165527,22.168669941495047,120.83023821008248,0,
3.0,235.02469726703677,22.162001428003098,119.83058858933782,0,
